sub,group,age,hemi,ROI,ROItype,category,stream,meanT,catSelectivity
KG22_190128_time_03_1,adults,26,rh,IPS_places,category,place,dorsal,3.192751249,Places
KG22_190128_time_03_1,adults,26,rh,mFus_faces,category,face,ventral,1.349346394,Faces
KG22_190128_time_03_1,adults,26,rh,MOG_places,category,place,dorsal,2.992896389,Places
KG22_190128_time_03_1,adults,26,rh,MTG_limbs,category,bodies,lateral,0.57881369,Bodies
KG22_190128_time_03_1,adults,26,rh,OTS_bodies,category,bodies,ventral,1.494748538,Bodies
KG22_190128_time_03_1,adults,26,rh,pFus_faces,category,face,ventral,0.679874086,Faces
KG22_190128_time_03_1,adults,26,rh,pSTS_faces,category,face,lateral,0.16158027,Faces
KM25_181204_time_03_1,adults,25,rh,CoS_places,category,place,ventral,5.121621354,Places
KM25_181204_time_03_1,adults,25,rh,IOG_faces,category,face,ventral,1.453239051,Faces
KM25_181204_time_03_1,adults,25,rh,IPS_places,category,place,dorsal,0.818304137,Places
KM25_181204_time_03_1,adults,25,rh,ITG_limbs,category,bodies,lateral,2.756335006,Bodies
KM25_181204_time_03_1,adults,25,rh,LOS_limbs,category,bodies,lateral,5.048150455,Bodies
KM25_181204_time_03_1,adults,25,rh,mFus_faces,category,face,ventral,3.064733449,Faces
KM25_181204_time_03_1,adults,25,rh,MOG_places,category,place,dorsal,3.441208628,Places
KM25_181204_time_03_1,adults,25,rh,MTG_limbs,category,bodies,lateral,0.89497564,Bodies
KM25_181204_time_03_1,adults,25,rh,pFus_faces,category,face,ventral,2.61888622,Faces
KM25_181204_time_03_1,adults,25,rh,pOTS_words,category,words,ventral,3.185811898,Words
KM25_181204_time_03_1,adults,25,rh,pSTS_faces,category,face,lateral,0.62337148,Faces
MBA24_190130_time_03_1,adults,28,rh,CoS_places,category,place,ventral,2.12332693,Places
MBA24_190130_time_03_1,adults,28,rh,IPS_places,category,place,dorsal,3.087101942,Places
MBA24_190130_time_03_1,adults,28,rh,ITG_limbs,category,bodies,lateral,1.944675598,Bodies
MBA24_190130_time_03_1,adults,28,rh,LOS_limbs,category,bodies,lateral,1.747699781,Bodies
MBA24_190130_time_03_1,adults,28,rh,MOG_places,category,place,dorsal,3.268787087,Places
MBA24_190130_time_03_1,adults,28,rh,MTG_limbs,category,bodies,lateral,1.5681523,Bodies
MBA24_190130_time_03_1,adults,28,rh,OTS_bodies,category,bodies,ventral,1.124757014,Bodies
MBA24_190130_time_03_1,adults,28,rh,pFus_faces,category,face,ventral,0.865561359,Faces
MBA24_190130_time_03_1,adults,28,rh,pOTS_words,category,words,ventral,1.330111812,Words
MBA24_190130_time_03_1,adults,28,rh,pSTS_faces,category,face,lateral,-0.0113834,Faces
MDT09_191027_time_03_2,kids,14,rh,CoS_places,category,place,ventral,3.795692466,Places
MDT09_191027_time_03_2,kids,14,rh,IOG_faces,category,face,ventral,0.211124,Faces
MDT09_191027_time_03_2,kids,14,rh,IPS_places,category,place,dorsal,4.674616125,Places
MDT09_191027_time_03_2,kids,14,rh,ITG_limbs,category,bodies,lateral,5.056447332,Bodies
MDT09_191027_time_03_2,kids,14,rh,LOS_limbs,category,bodies,lateral,4.821742159,Bodies
MDT09_191027_time_03_2,kids,14,rh,mFus_faces,category,face,ventral,1.030800084,Faces
MDT09_191027_time_03_2,kids,14,rh,MOG_places,category,place,dorsal,5.475400958,Places
MDT09_191027_time_03_2,kids,14,rh,OTS_bodies,category,bodies,ventral,1.505713399,Bodies
MDT09_191027_time_03_2,kids,14,rh,pFus_faces,category,face,ventral,0.885239387,Faces
MDT09_191027_time_03_2,kids,14,rh,pOTS_words,category,words,ventral,3.185882481,Words
MDT09_191027_time_03_2,kids,14,rh,pSTS_faces,category,face,lateral,-1.0196381,Faces
mg_041817,adults,29,rh,CoS_places,category,place,ventral,3.201223269,Places
mg_041817,adults,29,rh,IOG_faces,category,face,ventral,-0.508321549,Faces
mg_041817,adults,29,rh,IPS_places,category,place,dorsal,-1.021028231,Places
mg_041817,adults,29,rh,ITG_limbs,category,bodies,lateral,4.16721097,Bodies
mg_041817,adults,29,rh,LOS_limbs,category,bodies,lateral,3.887816683,Bodies
mg_041817,adults,29,rh,mFus_faces,category,face,ventral,-1.062510386,Faces
mg_041817,adults,29,rh,MTG_limbs,category,bodies,lateral,2.70390797,Bodies
mg_041817,adults,29,rh,OTS_bodies,category,bodies,ventral,1.760523555,Bodies
mg_041817,adults,29,rh,pFus_faces,category,face,ventral,-0.449763417,Faces
mg_041817,adults,29,rh,pOTS_words,category,words,ventral,1.995736837,Words
mg_041817,adults,29,rh,pSTS_faces,category,face,lateral,-0.6659531,Faces
mh102018,adults,25,rh,CoS_places,category,place,ventral,0.629388594,Places
mh102018,adults,25,rh,IOG_faces,category,face,ventral,0.3625925,Faces
mh102018,adults,25,rh,IPS_places,category,place,dorsal,-1.743966281,Places
mh102018,adults,25,rh,ITG_limbs,category,bodies,lateral,0.087110317,Bodies
mh102018,adults,25,rh,LOS_limbs,category,bodies,lateral,0.371729212,Bodies
mh102018,adults,25,rh,mFus_faces,category,face,ventral,-0.035378889,Faces
mh102018,adults,25,rh,MOG_places,category,place,dorsal,-1.743966281,Places
mh102018,adults,25,rh,MTG_limbs,category,bodies,lateral,-0.2124656,Bodies
mh102018,adults,25,rh,OTS_bodies,category,bodies,ventral,0.109134396,Bodies
mh102018,adults,25,rh,pFus_faces,category,face,ventral,-0.141729622,Faces
mh102018,adults,25,rh,pSTS_faces,category,face,lateral,0.82073654,Faces
MN181023,adults,25,rh,CoS_places,category,place,ventral,-0.461750777,Places
MN181023,adults,25,rh,IOG_faces,category,face,ventral,0.616403887,Faces
MN181023,adults,25,rh,IPS_places,category,place,dorsal,0.352702197,Places
MN181023,adults,25,rh,ITG_limbs,category,bodies,lateral,-0.420071792,Bodies
MN181023,adults,25,rh,LOS_limbs,category,bodies,lateral,-0.368197123,Bodies
MN181023,adults,25,rh,mFus_faces,category,face,ventral,0.428012641,Faces
MN181023,adults,25,rh,MOG_places,category,place,dorsal,0.352702197,Places
MN181023,adults,25,rh,MTG_limbs,category,bodies,lateral,-0.4200718,Bodies
MN181023,adults,25,rh,OTS_bodies,category,bodies,ventral,-0.399714672,Bodies
MN181023,adults,25,rh,pFus_faces,category,face,ventral,0.428012641,Faces
MN181023,adults,25,rh,pSTS_faces,category,face,lateral,0.50919518,Faces
MSH28_181008_time_03_1,adults,31,rh,CoS_places,category,place,ventral,1.880249703,Places
MSH28_181008_time_03_1,adults,31,rh,IOG_faces,category,face,ventral,1.577337301,Faces
MSH28_181008_time_03_1,adults,31,rh,IPS_places,category,place,dorsal,2.160441932,Places
MSH28_181008_time_03_1,adults,31,rh,ITG_limbs,category,bodies,lateral,1.808400654,Bodies
MSH28_181008_time_03_1,adults,31,rh,LOS_limbs,category,bodies,lateral,2.729270448,Bodies
MSH28_181008_time_03_1,adults,31,rh,MOG_places,category,place,dorsal,3.066591442,Places
MSH28_181008_time_03_1,adults,31,rh,MTG_limbs,category,bodies,lateral,1.24959009,Bodies
MSH28_181008_time_03_1,adults,31,rh,OTS_bodies,category,bodies,ventral,1.186473126,Bodies
MSH28_181008_time_03_1,adults,31,rh,pFus_faces,category,face,ventral,1.802171962,Faces
MSH28_181008_time_03_1,adults,31,rh,pSTS_faces,category,face,lateral,0.35488314,Faces
MW23_190306_time_03_1,adults,23,rh,CoS_places,category,place,ventral,3.21632363,Places
MW23_190306_time_03_1,adults,23,rh,IOG_faces,category,face,ventral,2.14945623,Faces
MW23_190306_time_03_1,adults,23,rh,IPS_places,category,place,dorsal,5.76445356,Places
MW23_190306_time_03_1,adults,23,rh,ITG_limbs,category,bodies,lateral,6.351941834,Bodies
MW23_190306_time_03_1,adults,23,rh,LOS_limbs,category,bodies,lateral,4.956921134,Bodies
MW23_190306_time_03_1,adults,23,rh,mFus_faces,category,face,ventral,2.211038269,Faces
MW23_190306_time_03_1,adults,23,rh,MOG_places,category,place,dorsal,5.638021465,Places
MW23_190306_time_03_1,adults,23,rh,MTG_limbs,category,bodies,lateral,3.59899396,Bodies
MW23_190306_time_03_1,adults,23,rh,OTS_bodies,category,bodies,ventral,1.327795594,Bodies
MW23_190306_time_03_1,adults,23,rh,pFus_faces,category,face,ventral,3.7437754,Faces
MW23_190306_time_03_1,adults,23,rh,pSTS_faces,category,face,lateral,1.46570654,Faces
MZ190410,adults,23,rh,CoS_places,category,place,ventral,1.02564511,Places
MZ190410,adults,23,rh,IOG_faces,category,face,ventral,1.717150777,Faces
MZ190410,adults,23,rh,IPS_places,category,place,dorsal,3.247610365,Places
MZ190410,adults,23,rh,ITG_limbs,category,bodies,lateral,0.396560372,Bodies
MZ190410,adults,23,rh,LOS_limbs,category,bodies,lateral,2.469887621,Bodies
MZ190410,adults,23,rh,mFus_faces,category,face,ventral,1.088570691,Faces
MZ190410,adults,23,rh,MOG_places,category,place,dorsal,3.74861961,Places
MZ190410,adults,23,rh,MTG_limbs,category,bodies,lateral,0.93079428,Bodies
MZ190410,adults,23,rh,OTS_bodies,category,bodies,ventral,0.620880339,Bodies
MZ190410,adults,23,rh,pFus_faces,category,face,ventral,0.730443927,Faces
MZ190410,adults,23,rh,pOTS_words,category,words,ventral,2.260669451,Words
MZ190410,adults,23,rh,pSTS_faces,category,face,lateral,0.2617611,Faces
NAV22_181218_time_03_1,adults,22,rh,CoS_places,category,place,ventral,3.790061002,Places
NAV22_181218_time_03_1,adults,22,rh,IOG_faces,category,face,ventral,1.808945818,Faces
NAV22_181218_time_03_1,adults,22,rh,IPS_places,category,place,dorsal,5.146315506,Places
NAV22_181218_time_03_1,adults,22,rh,ITG_limbs,category,bodies,lateral,2.579344425,Bodies
NAV22_181218_time_03_1,adults,22,rh,LOS_limbs,category,bodies,lateral,3.823346544,Bodies
NAV22_181218_time_03_1,adults,22,rh,mFus_faces,category,face,ventral,4.436801829,Faces
NAV22_181218_time_03_1,adults,22,rh,MOG_places,category,place,dorsal,3.188664969,Places
NAV22_181218_time_03_1,adults,22,rh,MTG_limbs,category,bodies,lateral,2.70289167,Bodies
NAV22_181218_time_03_1,adults,22,rh,OTS_bodies,category,bodies,ventral,-0.003196462,Bodies
NAV22_181218_time_03_1,adults,22,rh,pFus_faces,category,face,ventral,3.700807214,Faces
NAV22_181218_time_03_1,adults,22,rh,pOTS_words,category,words,ventral,0.121220186,Words
NAV22_181218_time_03_1,adults,22,rh,pSTS_faces,category,face,lateral,-0.0496668,Faces
NC24_190217_time_03_1,adults,24,rh,CoS_places,category,place,ventral,4.598059431,Places
NC24_190217_time_03_1,adults,24,rh,IOG_faces,category,face,ventral,2.321073673,Faces
NC24_190217_time_03_1,adults,24,rh,IPS_places,category,place,dorsal,4.351135406,Places
NC24_190217_time_03_1,adults,24,rh,ITG_limbs,category,bodies,lateral,1.461653576,Bodies
NC24_190217_time_03_1,adults,24,rh,LOS_limbs,category,bodies,lateral,3.403090748,Bodies
NC24_190217_time_03_1,adults,24,rh,mFus_faces,category,face,ventral,2.599577699,Faces
NC24_190217_time_03_1,adults,24,rh,MOG_places,category,place,dorsal,3.071022962,Places
NC24_190217_time_03_1,adults,24,rh,MTG_limbs,category,bodies,lateral,0.91089202,Bodies
NC24_190217_time_03_1,adults,24,rh,pOTS_words,category,words,ventral,1.33634807,Words
NC24_190217_time_03_1,adults,24,rh,pSTS_faces,category,face,lateral,-0.1030397,Faces
OS12_190724_time_06_1,kids,17,rh,CoS_places,category,place,ventral,2.991137843,Places
OS12_190724_time_06_1,kids,17,rh,IOG_faces,category,face,ventral,0.861038115,Faces
OS12_190724_time_06_1,kids,17,rh,IPS_places,category,place,dorsal,4.07300699,Places
OS12_190724_time_06_1,kids,17,rh,ITG_limbs,category,bodies,lateral,1.108440039,Bodies
OS12_190724_time_06_1,kids,17,rh,LOS_limbs,category,bodies,lateral,2.212026189,Bodies
OS12_190724_time_06_1,kids,17,rh,mFus_faces,category,face,ventral,2.372106879,Faces
OS12_190724_time_06_1,kids,17,rh,MOG_places,category,place,dorsal,3.276892105,Places
OS12_190724_time_06_1,kids,17,rh,MTG_limbs,category,bodies,lateral,1.69652339,Bodies
OS12_190724_time_06_1,kids,17,rh,OTS_bodies,category,bodies,ventral,-0.265148684,Bodies
OS12_190724_time_06_1,kids,17,rh,pFus_faces,category,face,ventral,3.89830327,Faces
OS12_190724_time_06_1,kids,17,rh,pSTS_faces,category,face,lateral,0.05063392,Faces
RJ09_190810_time_04_1,kids,12,rh,CoS_places,category,place,ventral,2.926586745,Places
RJ09_190810_time_04_1,kids,12,rh,IOG_faces,category,face,ventral,0.492362224,Faces
RJ09_190810_time_04_1,kids,12,rh,IPS_places,category,place,dorsal,0.754732932,Places
RJ09_190810_time_04_1,kids,12,rh,ITG_limbs,category,bodies,lateral,1.730069325,Bodies
RJ09_190810_time_04_1,kids,12,rh,LOS_limbs,category,bodies,lateral,4.936259817,Bodies
RJ09_190810_time_04_1,kids,12,rh,mFus_faces,category,face,ventral,2.0749328,Faces
RJ09_190810_time_04_1,kids,12,rh,MOG_places,category,place,dorsal,4.953239053,Places
RJ09_190810_time_04_1,kids,12,rh,MTG_limbs,category,bodies,lateral,1.57475722,Bodies
RJ09_190810_time_04_1,kids,12,rh,OTS_bodies,category,bodies,ventral,2.492592661,Bodies
RJ09_190810_time_04_1,kids,12,rh,pFus_faces,category,face,ventral,3.340792909,Faces
RJ09_190810_time_04_1,kids,12,rh,pSTS_faces,category,face,lateral,0.67884154,Faces
SP171101,adults,30,rh,CoS_places,category,place,ventral,1.79358872,Places
SP171101,adults,30,rh,IOG_faces,category,face,ventral,2.924722011,Faces
SP171101,adults,30,rh,IPS_places,category,place,dorsal,2.434341839,Places
SP171101,adults,30,rh,ITG_limbs,category,bodies,lateral,4.300836596,Bodies
SP171101,adults,30,rh,LOS_limbs,category,bodies,lateral,3.501705452,Bodies
SP171101,adults,30,rh,mFus_faces,category,face,ventral,3.325532614,Faces
SP171101,adults,30,rh,MOG_places,category,place,dorsal,2.175742083,Places
SP171101,adults,30,rh,MTG_limbs,category,bodies,lateral,2.47784207,Bodies
SP171101,adults,30,rh,OTS_bodies,category,bodies,ventral,1.893123956,Bodies
SP171101,adults,30,rh,pFus_faces,category,face,ventral,4.396344181,Faces
SP171101,adults,30,rh,pSTS_faces,category,face,lateral,2.148555,Faces
ST25,adults,25,rh,CoS_places,category,place,ventral,5.137328408,Places
ST25,adults,25,rh,IOG_faces,category,face,ventral,1.487911481,Faces
ST25,adults,25,rh,IPS_places,category,place,dorsal,6.730026657,Places
ST25,adults,25,rh,ITG_limbs,category,bodies,lateral,3.571708811,Bodies
ST25,adults,25,rh,LOS_limbs,category,bodies,lateral,6.256673946,Bodies
ST25,adults,25,rh,mFus_faces,category,face,ventral,2.028655356,Faces
ST25,adults,25,rh,MOG_places,category,place,dorsal,3.359884056,Places
ST25,adults,25,rh,MTG_limbs,category,bodies,lateral,1.35955257,Bodies
ST25,adults,25,rh,OTS_bodies,category,bodies,ventral,2.224196334,Bodies
ST25,adults,25,rh,pFus_faces,category,face,ventral,2.422128782,Faces
ST25,adults,25,rh,pOTS_words,category,words,ventral,0.307142928,Words
ST25,adults,25,rh,pSTS_faces,category,face,lateral,0.35264276,Faces
STM10_190903_time_03_2,kids,15,rh,CoS_places,category,place,ventral,4.34037205,Places
STM10_190903_time_03_2,kids,15,rh,IOG_faces,category,face,ventral,1.484503662,Faces
STM10_190903_time_03_2,kids,15,rh,IPS_places,category,place,dorsal,6.577916301,Places
STM10_190903_time_03_2,kids,15,rh,ITG_limbs,category,bodies,lateral,5.032602162,Bodies
STM10_190903_time_03_2,kids,15,rh,LOS_limbs,category,bodies,lateral,4.354659759,Bodies
STM10_190903_time_03_2,kids,15,rh,mFus_faces,category,face,ventral,2.517088409,Faces
STM10_190903_time_03_2,kids,15,rh,MOG_places,category,place,dorsal,7.495071676,Places
STM10_190903_time_03_2,kids,15,rh,MTG_limbs,category,bodies,lateral,5.21531159,Bodies
STM10_190903_time_03_2,kids,15,rh,OTS_bodies,category,bodies,ventral,1.164524428,Bodies
STM10_190903_time_03_2,kids,15,rh,pFus_faces,category,face,ventral,1.124473841,Faces
STM10_190903_time_03_2,kids,15,rh,pSTS_faces,category,face,lateral,0.9583612,Faces
TH181012,adults,32,rh,CoS_places,category,place,ventral,0.134844772,Places
TH181012,adults,32,rh,IOG_faces,category,face,ventral,1.933044495,Faces
TH181012,adults,32,rh,IPS_places,category,place,dorsal,-1.344194183,Places
TH181012,adults,32,rh,ITG_limbs,category,bodies,lateral,-0.097588484,Bodies
TH181012,adults,32,rh,LOS_limbs,category,bodies,lateral,0.256142185,Bodies
TH181012,adults,32,rh,mFus_faces,category,face,ventral,0.587931402,Faces
TH181012,adults,32,rh,MOG_places,category,place,dorsal,-2.155639229,Places
TH181012,adults,32,rh,MTG_limbs,category,bodies,lateral,0.29852072,Bodies
TH181012,adults,32,rh,OTS_bodies,category,bodies,ventral,1.5824148200000001,Bodies
TH181012,adults,32,rh,pFus_faces,category,face,ventral,1.19520554,Faces
TH181012,adults,32,rh,pSTS_faces,category,face,lateral,1.20330614,Faces
TL24_190428_time_03_1,adults,24,rh,CoS_places,category,place,ventral,1.837007858,Places
TL24_190428_time_03_1,adults,24,rh,IOG_faces,category,face,ventral,2.296570364,Faces
TL24_190428_time_03_1,adults,24,rh,IPS_places,category,place,dorsal,2.670616647,Places
TL24_190428_time_03_1,adults,24,rh,ITG_limbs,category,bodies,lateral,4.847161253,Bodies
TL24_190428_time_03_1,adults,24,rh,LOS_limbs,category,bodies,lateral,5.469947288,Bodies
TL24_190428_time_03_1,adults,24,rh,mFus_faces,category,face,ventral,0.488315036,Faces
TL24_190428_time_03_1,adults,24,rh,MOG_places,category,place,dorsal,3.255611275,Places
TL24_190428_time_03_1,adults,24,rh,MTG_limbs,category,bodies,lateral,6.39140764,Bodies
TL24_190428_time_03_1,adults,24,rh,OTS_bodies,category,bodies,ventral,2.085946907,Bodies
TL24_190428_time_03_1,adults,24,rh,pSTS_faces,category,face,lateral,-0.2281909,Faces
VN26,adults,30,rh,CoS_places,category,place,ventral,3.789336455,Places
VN26,adults,30,rh,IPS_places,category,place,dorsal,3.430181462,Places
VN26,adults,30,rh,ITG_limbs,category,bodies,lateral,1.363843997,Bodies
VN26,adults,30,rh,LOS_limbs,category,bodies,lateral,3.066543234,Bodies
VN26,adults,30,rh,mFus_faces,category,face,ventral,1.556833469,Faces
VN26,adults,30,rh,MOG_places,category,place,dorsal,4.902804347,Places
VN26,adults,30,rh,MTG_limbs,category,bodies,lateral,0.62503609,Bodies
VN26,adults,30,rh,pFus_faces,category,face,ventral,2.650199015,Faces
VN26,adults,30,rh,pSTS_faces,category,face,lateral,1.88703565,Faces
df032518,adults,25,mh,CoS_places,category,place,ventral,NA,Places
df032518,adults,25,mh,IPS_places,category,place,dorsal,NA,Places
df032518,adults,25,mh,ITG_limbs,category,bodies,lateral,NA,Bodies
df032518,adults,25,mh,LOS_limbs,category,bodies,lateral,NA,Bodies
df032518,adults,25,mh,mFus_faces,category,face,ventral,NA,Faces
df032518,adults,25,mh,MOG_places,category,place,dorsal,NA,Places
df032518,adults,25,mh,mOTS_words,category,words,ventral,NA,Words
df032518,adults,25,mh,MTG_limbs,category,bodies,lateral,NA,Bodies
df032518,adults,25,mh,OTS_bodies,category,bodies,ventral,NA,Bodies
df032518,adults,25,mh,pFus_faces,category,face,ventral,NA,Faces
df032518,adults,25,mh,pOTS_words,category,words,ventral,NA,Words
df032518,adults,25,mh,pSTS_faces,category,face,lateral,NA,Faces
df032518,adults,25,lh,blank,category,other,other,NA,other
df032518,adults,25,rh,blank,category,other,other,NA,other
df032518,adults,25,mh,blank,category,other,other,NA,other
df032518,adults,25,zh,blank,category,other,other,NA,other
df032518,adults,25,lh,blank1,category,other,other,NA,other
df032518,adults,25,rh,blank2,category,other,other,NA,other
df032518,adults,25,mh,blank3,category,other,other,NA,other
df032518,adults,25,zh,blank4,category,other,other,NA,other