sub,ROI,hemi,CenterXs,CenterYs,FWHMs,FWHM_radius,size
ES,V2,lh,7.209457748,-1.344259597,14.87217201,7.436086007,3.383838
ES,V3,lh,6.240389089,-1.069302647,14.97732313,7.488661564,5.022656
ES,hV4,lh,6.542325331,3.115917321,10.07198801,5.035994007,7.186211
ES,VO,lh,9.335996098,3.368386236,10.22683731,5.113418656,11.76366
ES,pFus_faces,lh,1.221793485,-4.877936879,15.41320047,7.706600236,8.836449
ES,pOTS_words,lh,9.500815299,-0.159380801,15.27500956,7.637504778,20.07898
ES,CoS_places,lh,14.50567393,6.171986975,6.177963761,3.08898188,13.7888
ES,OTS_bodies,lh,7.021216552,-1.057196372,10.93461229,5.467306144,66.5371
GB23,V1,lh,7.34493883,0.653724134,14.63099667,7.315498334,2.619065
GB23,V2,lh,7.258655918,2.905353431,17.45600958,8.728004791,3.291307
GB23,V3,lh,8.47885556,-0.502935668,14.114172,7.057085999,4.4566
GB23,hV4,lh,6.827957156,0.879858062,8.441619058,4.220809529,6.061034
GB23,VO,lh,10.70207565,3.079731054,11.72282214,5.861411072,8.937724
GB23,pOTS_words,lh,9.191604345,3.137226885,2.534431805,1.267215902,5.956919
GB23,CoS_places,lh,12.15533403,10.9041659,4.496859283,2.248429641,10.47714
GB23,mOTS_words,lh,9.308562235,-0.933059373,2.443714251,1.221857125,8.428733
JEW23,V1,lh,7.258868053,-1.346330147,14.70990241,7.354951207,3.323619
JEW23,V2,lh,6.923592583,-1.830420711,13.25865707,6.629328535,3.837674
JEW23,V3,lh,6.555604669,-2.530754822,13.58435639,6.792178195,5.886612
JEW23,hV4,lh,5.003350699,2.428865268,8.074070388,4.037035194,6.026874
JEW23,VO,lh,10.67188488,3.931241009,13.56036455,6.780182274,9.413636
JEW23,PHC,lh,14.41442751,-0.541187073,8.436837179,4.21841859,15.09283
JEW23,pFus_faces,lh,5.220723913,-0.123872872,4.498409795,2.249204898,10.22249
JEW23,pOTS_words,lh,5.65821238,-1.323668094,10.35726325,5.178631624,10.98249
JEW23,CoS_places,lh,13.91910115,1.06960007,7.509158293,3.754579147,15.67309
JEW23,mFus_faces,lh,2.197377451,9.56818943,7.65394121,3.826970605,12.00022
JEW23,OTS_bodies,lh,6.189371586,-3.181869478,8.373184701,4.186592351,12.31054
JP23,V1,lh,7.664063991,3.312044163,14.33059596,7.165297982,2.432611
JP23,V2,lh,8.280338932,4.095626003,14.11344033,7.056720165,3.596124
JP23,V3,lh,6.705189627,-0.265870365,13.46333679,6.731668397,4.397233
JP23,hV4,lh,3.843950789,1.513109694,6.538238727,3.269119364,4.992267
JP23,VO,lh,4.69002324,4.770893586,14.51474245,7.257371224,8.71504
JP23,pFus_faces,lh,3.217057818,-2.094081306,4.903534674,2.451767337,8.041152
JP23,pOTS_words,lh,3.902214142,-4.189606648,3.444890931,1.722445466,11.28004
JP23,CoS_places,lh,8.752993285,1.320045953,9.431868315,4.715934157,11.82485
JP23,mFus_faces,lh,0.191558317,-2.634928844,10.18764256,5.093821279,8.32557
JP23,OTS_bodies,lh,4.295933915,-5.611171005,8.615759449,4.307879724,12.22864
JW,V1,lh,5.949168481,-0.459723084,15.66615485,7.833077426,3.088904
JW,V2,lh,6.530247852,-0.170185687,13.62445969,6.812229847,3.591448
JW,V3,lh,6.371829769,-2.418078675,13.44852146,6.724260731,4.983496
JW,hV4,lh,5.222108516,1.803292326,5.876982949,2.938491474,4.484845
JW,VO,lh,8.050681438,3.496750863,14.17331655,7.086658274,9.04257
JW,PHC,lh,8.148401769,0.60945693,9.81313257,4.906566285,11.61157
JW,pFus_faces,lh,4.158375685,-3.066888445,6.009921725,3.004960863,6.993708
JW,pOTS_words,lh,5.269601336,-0.461130939,10.37914389,5.189571946,7.14166
JW,CoS_places,lh,10.33646034,3.050398977,9.983601278,4.991800639,11.52185
JW,mFus_faces,lh,3.876439205,-2.559876447,5.611262479,2.80563124,9.062655
JW,OTS_bodies,lh,5.213173868,-5.216491951,5.436651893,2.718325947,12.11153
JW,mOTS_words,lh,3.803353014,-9.137056434,10.8286279,5.414313951,16.23902
KM25,V1,lh,6.252490804,0.523781926,14.31115727,7.155578634,2.86882
KM25,V2,lh,5.775403326,1.954179513,17.50228713,8.751143566,3.574907
KM25,V3,lh,8.336764252,0.289858458,15.56690328,7.783451639,5.804882
KM25,hV4,lh,3.800563977,2.215560542,5.548297316,2.774148658,5.60593
KM25,VO,lh,6.828152201,3.250306468,11.58476022,5.79238011,7.532675
KM25,PHC,lh,11.6680995,4.640550122,8.251360872,4.125680436,12.14899
KM25,pFus_faces,lh,2.574057385,1.800363911,7.442532122,3.721266061,7.977192
KM25,pOTS_words,lh,1.135259453,2.265971227,3.77375943,1.886879715,6.155622
KM25,CoS_places,lh,8.865149267,3.190294499,9.806422444,4.903211222,11.52451
KM25,OTS_bodies,lh,0.975863914,1.484898432,3.913975061,1.956987531,9.089865
MG,V1,lh,6.467431167,-2.035646656,15.12665595,7.563327973,3.308679
MG,V2,lh,6.292596946,-0.774521862,15.42156818,7.710784092,4.203959
MG,V3,lh,6.257514522,3.386731535,12.48971889,6.244859445,4.804238
MG,hV4,lh,5.70834381,2.18769128,7.421461155,3.710730578,6.461076
MG,VO,lh,8.329257393,3.089926175,12.55539979,6.277699894,11.07941
MG,PHC,lh,7.832182861,2.001740499,11.00262546,5.50131273,12.58823
MG,pFus_faces,lh,6.581247093,-3.548234181,4.964747511,2.482373756,8.817537
MG,pOTS_words,lh,6.715395484,0.327536681,3.759852959,1.879926479,11.34362
MG,CoS_places,lh,6.526745286,3.474473976,11.95967309,5.979836546,11.78338
MG,mFus_faces,lh,4.920126397,-0.64935982,4.243561504,2.121780752,9.300498
MG,OTS_bodies,lh,4.37747317,-0.783445204,4.934458875,2.467229437,7.384709
MJH25,V1,lh,5.990872573,-1.850650565,17.62122771,8.810613854,3.858994
MJH25,V2,lh,6.194582189,1.066967814,14.18520781,7.092603906,4.094567
MJH25,V3,lh,5.943665309,0.394309347,14.65202759,7.326013795,5.506354
MJH25,hV4,lh,5.553329471,1.223162155,12.81651445,6.408257225,6.462854
MJH25,VO,lh,9.65108302,1.086760089,11.97493711,5.987468557,11.67739
MJH25,pFus_faces,lh,11.7128694,-0.478304149,3.173232116,1.586616058,12.42054
MJH25,pOTS_words,lh,3.240796884,-2.584541405,9.132499668,4.566249834,7.077765
MJH25,CoS_places,lh,11.92316338,8.030884787,7.070893245,3.535446622,13.77
MJH25,mFus_faces,lh,4.750118898,-1.168413416,10.59573956,5.297869778,11.71413
MN,V1,lh,7.393193677,-1.683999596,15.67451385,7.837256925,3.488981
MN,V2,lh,6.554782094,-1.0883378,15.15446087,7.577230437,3.639338
MN,V3,lh,5.43647622,0.031731523,10.4092155,5.204607751,4.530135
MN,hV4,lh,4.991952741,0.845380897,7.329895933,3.664947967,5.394017
MN,VO,lh,7.507539517,1.81788669,9.332111692,4.666055846,9.082234
MN,PHC,lh,10.57707497,4.433057961,10.6479727,5.323986348,11.94158
MN,pFus_faces,lh,2.850778443,3.029751026,2.316166445,1.158083222,5.372704
MN,pOTS_words,lh,4.345712273,-0.309370545,6.953475407,3.476737704,5.771945
MN,CoS_places,lh,6.659972909,1.226643783,8.339188491,4.169594245,9.311313
MN,OTS_bodies,lh,2.034483652,-2.943480467,4.018973156,2.009486578,6.727189
MN,mOTS_words,lh,4.33394318,2.51271873,4.169509751,2.084754876,5.554706
MW23,V1,lh,4.985405708,-1.425920304,16.735805,8.367902498,2.546691
MW23,V2,lh,5.406632098,-1.09322928,17.13229331,8.566146656,2.983121
MW23,V3,lh,5.419048948,-1.533456641,16.50612996,8.253064979,4.637101
MW23,hV4,lh,5.00893507,0.669302194,8.00506686,4.00253343,4.177818
MW23,VO,lh,7.984539787,3.193582195,9.519129238,4.759564619,9.147934
MW23,PHC,lh,10.3060999,5.972230194,9.177326358,4.588663179,9.978055
MW23,pOTS_words,lh,6.326790873,-0.22690534,9.521410668,4.760705334,9.954642
MW23,CoS_places,lh,9.149354265,1.75976297,8.946193746,4.473096873,9.999969
MW23,mFus_faces,lh,2.854690464,-0.492962333,3.992500255,1.996250128,7.955519
MW23,mOTS_words,lh,4.528403328,-2.080142145,6.612457388,3.306228694,9.205141
MZ23,V1,lh,6.308030975,-1.305323105,15.89876644,7.949383221,2.405511
MZ23,V2,lh,6.303105428,-1.051183191,15.67433211,7.837166055,3.496759
MZ23,V3,lh,6.348429091,0.613048592,19.719841,9.859920498,4.948752
MZ23,hV4,lh,2.547507998,1.455247846,6.202729085,3.101364542,2.694071
MZ23,VO,lh,4.649667423,4.096380229,11.48391401,5.741957004,6.758978
MZ23,PHC,lh,8.897617091,9.36422981,7.163519792,3.581759896,12.70421
MZ23,pFus_faces,lh,3.746778805,2.15099832,5.628179173,2.814089586,8.384163
MZ23,pOTS_words,lh,2.775936507,0.883113513,6.814115623,3.407057812,5.364802
MZ23,CoS_places,lh,9.030637164,9.471789431,6.494953743,3.247476872,13.08343
MZ23,OTS_bodies,lh,5.000723157,-2.252912913,6.264013923,3.132006961,9.505757
MZ23,mOTS_words,lh,5.300641106,-0.088194101,6.429797697,3.214898848,8.69421
NAV22,V1,lh,5.97736754,-0.893703026,15.03887242,7.519436212,2.963177
NAV22,V2,lh,6.624715749,0.353072917,13.9217123,6.96085615,3.713716
NAV22,V3,lh,7.91938522,0.034271855,12.66714785,6.333573927,4.824965
NAV22,hV4,lh,3.793887576,2.058212435,10.96063975,5.480319873,6.203622
NAV22,VO,lh,10.01183332,2.887187048,11.62366352,5.811831762,13.60295
NAV22,PHC,lh,14.44096634,-1.105483967,15.01090476,7.505452379,18.10071
NAV22,pFus_faces,lh,1.660291881,0.758197081,9.499554305,4.749777152,7.639278
NAV22,pOTS_words,lh,0.937624517,0.359448571,7.083819386,3.541909693,4.526699
NAV22,CoS_places,lh,14.38178531,0.273078779,12.72642417,6.363212083,20.13061
NAV22,mFus_faces,lh,2.445479953,2.976446236,6.805699564,3.402849782,10.33264
NAV22,mOTS_words,lh,3.520551076,3.767296408,9.88716805,4.943584025,14.81949
NC24,V1,lh,7.876742356,0.367431281,13.65724513,6.828622567,2.882261
NC24,V2,lh,7.888575645,0.724451504,13.85877417,6.929387083,2.936199
NC24,V3,lh,8.709293681,-0.239647119,13.21954906,6.609774528,3.82546
NC24,hV4,lh,8.038712685,3.229691639,7.459358801,3.729679401,5.00271
NC24,VO,lh,9.378572855,3.438657086,9.364832433,4.682416216,8.483549
NC24,pOTS_words,lh,7.446576549,1.92137445,4.099435156,2.049717578,4.563476
NC24,CoS_places,lh,6.495980552,0.841544247,10.48348151,5.241740754,10.41937
NC24,mFus_faces,lh,4.135268869,0.363565381,3.577522314,1.788761157,8.262399
NC24,mOTS_words,lh,7.705951767,0.514387042,11.63233537,5.816167683,12.13133
SP,V1,lh,6.307362661,-0.954416056,12.57956746,6.289783729,2.608614
SP,V2,lh,5.671734097,0.104549572,12.87221468,6.436107338,3.193474
SP,V3,lh,5.28107977,-0.753940052,11.90263778,5.951318888,3.9875
SP,hV4,lh,4.379325962,0.281401763,6.028033142,3.014016571,5.225502
SP,VO,lh,4.954342432,2.188067849,9.62711738,4.81355869,7.682269
SP,PHC,lh,11.5072408,-0.295587805,11.42393191,5.711965953,10.65864
SP,pFus_faces,lh,3.551498933,0.088636411,7.290223936,3.645111968,8.500454
SP,pOTS_words,lh,3.320607218,-2.583998441,5.762207556,2.881103778,8.845227
SP,CoS_places,lh,5.410109536,2.066956126,10.16360904,5.08180452,10.59962
SP,mFus_faces,lh,4.480060465,-0.536089023,4.446696011,2.223348005,9.685022
SP,OTS_bodies,lh,5.3366195,-2.123359716,9.423347347,4.711673673,13.1199
SP,mOTS_words,lh,3.535770484,0.831181104,5.407255628,2.703627814,9.587557
ST25,V1,lh,7.76340268,-4.276356248,16.26242385,8.131211923,3.003679
ST25,V2,lh,7.99825331,-0.267256231,14.43709291,7.218546456,3.558201
ST25,V3,lh,7.211303921,0.739623948,12.50274107,6.251370535,4.362729
ST25,hV4,lh,6.302797006,-1.728683515,10.74644396,5.37322198,6.220503
ST25,VO,lh,9.466132698,3.406147296,13.16502732,6.58251366,8.803703
ST25,pOTS_words,lh,5.990288362,-2.434118784,7.831108069,3.915554035,8.936045
ST25,CoS_places,lh,10.12692054,2.897290851,9.16752792,4.58376396,11.22799
ST25,mFus_faces,lh,4.678390672,-1.36557744,5.699825233,2.849912617,6.802027
ST25,OTS_bodies,lh,9.316085738,-2.821223059,6.260818269,3.130409134,11.71517
TH,V1,lh,6.449329149,-1.560874214,15.12627163,7.563135814,3.247561
TH,V2,lh,5.784357979,-1.121160198,13.58969354,6.794846771,3.447104
TH,V3,lh,5.436618659,-0.259380445,14.60144214,7.30072107,4.334038
TH,hV4,lh,4.095431428,1.469814753,9.379452731,4.689726366,5.264366
TH,VO,lh,8.336068989,3.92037293,10.09218303,5.046091517,8.26085
TH,pFus_faces,lh,5.219246881,-0.414321395,4.56120282,2.28060141,8.772933
TH,pOTS_words,lh,4.940508457,-2.725763203,7.160692302,3.580346151,7.570546
TH,CoS_places,lh,9.721888788,1.94172468,12.31635712,6.158178558,9.487328
TH,mFus_faces,lh,3.44558196,-1.556081945,4.468220441,2.234110221,6.596354
TH,OTS_bodies,lh,5.852842016,-4.776267561,9.587380533,4.793690267,10.82352
TH,mOTS_words,lh,3.14405087,-1.378667174,5.216008909,2.608004455,6.232349
TL24,V1,lh,6.677034054,-5.363406876,14.99041782,7.495208908,3.359694
TL24,V2,lh,7.874441209,2.546479369,15.73529408,7.867647042,3.731334
TL24,V3,lh,8.542456085,-0.814964074,13.98981833,6.994909165,5.091003
TL24,hV4,lh,9.123434265,0.756458364,9.55685074,4.77842537,8.163692
TL24,VO,lh,12.96559085,-0.456562159,10.55625183,5.278125916,10.00059
TL24,PHC,lh,11.14267652,0.65549519,12.91355336,6.456776682,10.85367
TL24,pFus_faces,lh,7.41413882,-1.901456291,8.276565565,4.138282783,9.058498
TL24,pOTS_words,lh,12.5690652,-0.362134945,10.68164425,5.340822123,10.31702
TL24,CoS_places,lh,10.02322304,3.01576312,9.15140934,4.57570467,10.44005
TL24,mFus_faces,lh,8.582677939,-0.0453081,2.878125163,1.439062581,7.199966
JG24,V1,lh,6.167671728,-1.365137373,15.56919472,7.784597358,3.5943
JG24,V2,lh,6.237355956,-0.803631765,13.45196756,6.725983781,4.023552
JG24,V3,lh,4.949270364,-0.58513093,15.44130512,7.72065256,4.609868
JG24,hV4,lh,4.239162391,-0.435507095,9.929146621,4.96457331,5.094941
JG24,VO,lh,8.73059677,2.162622957,11.83255221,5.916276103,9.121059
MSH28,V1,lh,5.593105958,-0.988679607,15.37985717,7.689928586,2.374957
MSH28,V2,lh,7.314373719,-0.958715284,14.02252698,7.011263491,3.664055
MSH28,V3,lh,6.545140881,-0.340636908,14.22019436,7.110097182,4.328683
MSH28,hV4,lh,6.614117279,0.830950842,6.884776894,3.442388447,6.010399
MSH28,VO,lh,8.983546512,3.761766547,10.81914088,5.409570442,8.925141
MSH28,pFus_faces,lh,6.090411194,-0.141903887,3.462085861,1.73104293,5.906728
MSH28,pOTS_words,lh,4.595274112,-1.054722614,3.14441661,1.572208305,4.856522
MSH28,mFus_faces,lh,5.015589915,-0.451870027,3.742363144,1.871181572,6.994564
KG22,V1,lh,6.540883193,-2.162038289,15.7449742,7.872487099,3.320811
KG22,V2,lh,6.539860643,-3.723185587,15.3423083,7.671154152,4.182322
KG22,V3,lh,6.524593914,-0.164554578,12.93542398,6.467711989,5.08065
KG22,hV4,lh,6.297315009,2.941816419,11.39743089,5.698715444,6.508597
KG22,VO,lh,9.34014151,4.656604952,9.816656421,4.908328211,8.881189
KG22,pFus_faces,lh,3.585214424,-1.154993576,12.63721575,6.318607874,7.229608
KG22,pOTS_words,lh,3.242083293,2.006013191,4.171737303,2.085868651,8.716445
KG22,CoS_places,lh,7.233019384,4.474632681,10.64716843,5.323584216,8.643566
KG22,mFus_faces,lh,3.793088479,-0.344814609,6.708642995,3.354321498,6.667111
VN26,V1,lh,7.544872439,2.663463767,15.99105435,7.995527177,3.173478
VN26,V2,lh,8.181886052,-2.36190814,10.42694953,5.213474765,3.562965
VN26,V3,lh,5.865607264,1.673935328,14.26121492,7.130607461,4.926642
VN26,hV4,lh,4.590100314,3.69559097,8.107571756,4.053785878,7.13841
VN26,VO,lh,9.183793862,4.76673973,9.994355528,4.997177764,10.38205
VN26,pFus_faces,lh,4.328933794,-0.841692823,3.078662506,1.539331253,7.781217
VN26,pOTS_words,lh,6.598321931,-0.021529104,10.81156805,5.405784024,8.994287
VN26,CoS_places,lh,9.285029804,5.418575709,6.217571425,3.108785713,11.50794
VN26,mOTS_words,lh,8.597691287,1.398730275,4.465580209,2.232790104,5.951116
DRS22,V1,lh,6.91008571,0.708378639,16.56341569,8.281707844,2.427657
DRS22,V2,lh,5.792168421,1.599855887,17.02216614,8.511083071,3.033724
DRS22,V3,lh,7.013571978,-0.027931562,14.63181476,7.31590738,4.669231
DRS22,hV4,lh,6.60600062,1.598189385,9.938651033,4.969325517,6.607084
DRS22,VO,lh,6.912315928,0.976039212,8.91419527,4.457097635,9.176562
DRS22,pFus_faces,lh,4.80922171,1.642707387,4.701585234,2.350792617,9.161818
DRS22,pOTS_words,lh,3.871609409,0.98713568,3.791448923,1.895724462,4.196012
DRS22,CoS_places,lh,6.779947299,3.642495374,9.965826458,4.982913229,12.09162
DRS22,mFus_faces,lh,2.655007689,1.413557246,7.156652131,3.578326065,10.79846
DRS22,OTS_bodies,lh,3.226972592,3.258785129,12.70060736,6.350303682,15.82514
DRS22,mOTS_words,lh,2.577685472,0.826459821,6.577339583,3.288669791,5.941366
MBA24,V1,lh,6.108059892,-2.631810865,14.30307206,7.15153603,2.192101
MBA24,V2,lh,7.282943368,1.734813725,16.8025814,8.401290701,2.777019
MBA24,V3,lh,6.330533264,-1.169705225,11.52679732,5.76339866,3.986389
MBA24,hV4,lh,7.50116376,0.589062124,6.514532651,3.257266325,6.681745
MBA24,VO,lh,11.18206772,5.259527237,8.395133066,4.197566533,9.302536
MBA24,pFus_faces,lh,6.182276621,-0.513222846,6.096010699,3.04800535,10.25381
MBA24,pOTS_words,lh,5.832438206,-3.483549238,11.01495282,5.507476411,12.09402
MBA24,CoS_places,lh,10.95361938,4.785891272,8.337247162,4.168623581,14.41327
MBA24,mFus_faces,lh,3.940108455,-1.874549536,6.199234307,3.099617154,10.82755
DF,V1,lh,6.221106987,0.156753066,17.93032688,8.96516344,2.622348
DF,V2,lh,7.150338455,0.770981934,15.95713127,7.978565637,3.837446
DF,V3,lh,8.721350473,0.854282644,13.89534807,6.947674033,5.728329
DF,hV4,lh,5.689209241,1.660281103,8.507611854,4.253805927,5.706828
DF,VO,lh,8.173026897,2.181861616,11.07117883,5.535589417,7.542887
DF,pFus_faces,lh,5.456830477,0.160485825,5.109171574,2.554585787,6.102391
DF,pOTS_words,lh,5.621834266,-1.12582767,4.150039226,2.075019613,7.775759
DF,CoS_places,lh,12.20410928,3.003609549,7.272147203,3.636073601,11.49995
DF,mFus_faces,lh,6.16295993,-0.653293959,5.862626157,2.931313078,8.563571
DF,OTS_bodies,lh,5.826401301,-1.589961888,9.692033993,4.846016997,11.31182
DF,mOTS_words,lh,5.166883524,-3.659722853,7.262195839,3.63109792,15.66872
EM,V1,mh,NA,NA,NA,NA,NA
EM,V2,mh,NA,NA,NA,NA,NA
EM,V3,mh,NA,NA,NA,NA,NA
EM,hV4,mh,NA,NA,NA,NA,NA
EM,VO,mh,NA,NA,NA,NA,NA
EM,PHC,mh,NA,NA,NA,NA,NA
EM,pFus_faces,mh,NA,NA,NA,NA,NA
EM,pOTS_words,mh,NA,NA,NA,NA,NA
EM,CoS_places,mh,NA,NA,NA,NA,NA
EM,mFus_faces,mh,NA,NA,NA,NA,NA
EM,OTS_bodies,mh,NA,NA,NA,NA,NA
EM,V1,zh,NA,NA,NA,NA,NA
EM,V2,zh,NA,NA,NA,NA,NA
EM,V3,zh,NA,NA,NA,NA,NA
EM,hV4,zh,NA,NA,NA,NA,NA
EM,VO,zh,NA,NA,NA,NA,NA
EM,PHC,zh,NA,NA,NA,NA,NA
EM,pFus_faces,zh,NA,NA,NA,NA,NA
EM,pOTS_words,zh,NA,NA,NA,NA,NA
EM,CoS_places,zh,NA,NA,NA,NA,NA
EM,mFus_faces,zh,NA,NA,NA,NA,NA
EM,OTS_bodies,zh,NA,NA,NA,NA,NA