sub,ROI,hemi,slope,intercept,ecc,size
CS22,IPSm_places_toon_JC,lh,0.22352592336659,6.45779747426219,27.5109366721996,12.3972190085885
CS22,MOG_places_toon_JC,lh,0.278991745408534,3.28043386557523,14.1151891292745,7.19122878203155
EM,IOG_faces_toon_JC,rh,1.39434784300792,0.230062845543381,2.0871584438461,2.82999738877641
EM,pSTS_faces_toon_JC,rh,0.491430884966728,11.0112648601022,13.4945850163912,12.0249379510477
EM,ITG_limbs_toon_JC,rh,0.463132762965394,8.61102812972739,11.0327254869024,11.9935027389959
EM,IPSl_places_toon_JC,rh,0.486151870945546,7.40275868137654,9.13337907522421,10.4118384221567
EM,IPSm_places_toon_JC,rh,0.396456090748182,5.37522184200205,17.2333264765262,12.2372366754192
EM,pSTS_faces_toon_JC,lh,0.201950221365889,6.6139529089179,13.0028826915807,7.63681474045516
EM,ITG_limbs_toon_JC,lh,0.226646388038366,8.56148026736695,13.1694112501674,12.2940496137005
EM,IPSm_places_toon_JC,lh,0.324332367582971,5.33487328588694,28.1656842058214,14.6123282262969
EM,MOG_places_toon_JC,lh,0.401773514311252,6.26997590301058,10.3024881176544,12.1965530806241
ES,IOG_faces_toon_JC,rh,0.822845870753288,7.80368327828029,9.19847839855669,15.4902457499094
ES,pSTS_faces_toon_JC,rh,0.544218730048283,18.593769341023,19.5078116348551,17.5475531237264
ES,ITG_limbs_toon_JC,rh,0.459765728278746,8.4726999050908,19.3180051550544,17.1792864729266
ES,IPSl_places_toon_JC,rh,0.588413312187288,7.35435712540307,12.8901080502229,13.3310773668201
ES,IPSm_places_toon_JC,rh,0.280139494970429,10.1880171905231,17.1709682826376,15.3419015194039
ES,pSTS_faces_toon_JC,lh,1.12026274751299,-19.6373007841499,23.8782989860126,7.68570640307994
ES,IPSl_places_toon_JC,lh,0.36291007037905,7.80924584738574,17.7887584014485,5.40628722791919
ES,IPSm_places_toon_JC,lh,0.394282525275461,3.17831617150612,18.3079441303599,10.4218152486832
ES,MOG_places_toon_JC,lh,0.232090376868581,8.71425854767822,15.1774187143296,11.4357029982791
GB23,pSTS_faces_toon_JC,rh,-2.22391227607257,64.7288155054812,12.3043800299632,21.2412919163474
GB23,ITG_limbs_toon_JC,rh,0.227439409633648,10.754049525264,18.2410787049352,15.2043825478584
GB23,IPSl_places_toon_JC,rh,0.333905597937584,6.04021745772675,7.52239079849586,7.3669387251356
GB23,IPSm_places_toon_JC,rh,0.5480978491959,1.52146159670129,15.3629866550082,9.96822303098608
GB23,ITG_limbs_toon_JC,lh,0.352499814330065,6.28315226395167,15.3291555990169,5.10911466891865
GB23,MOG_places_toon_JC,lh,0.383708172961943,4.9446195315356,9.84765173139855,7.61644727860335
JEW23,IOG_faces_toon_JC,rh,0.436194903351099,6.67973471000807,3.88731052277368,8.30359916970853
JEW23,ITG_limbs_toon_JC,rh,0.48263102199947,7.83761440031132,12.5854972884375,13.5275890029351
JEW23,IPSl_places_toon_JC,rh,0.386481626974319,5.5338609186745,8.0246089619951,11.3048714318484
JEW23,IPSm_places_toon_JC,rh,0.451924853728809,0.441037740337748,9.77479063052196,4.84032143445194
JEW23,ITG_limbs_toon_JC,lh,-0.599839808964498,37.8006376151351,17.1165728823935,47.2794999340534
JEW23,IPSl_places_toon_JC,lh,0.350968659449358,11.6913844740266,13.6810701242296,18.9263155278118
JEW23,IPSm_places_toon_JC,lh,0.537264070870172,2.20138868334763,16.1242775915192,11.0467184798891
JEW23,MOG_places_toon_JC,lh,0.294155874919412,8.21228556485679,17.982466799522,13.8771666964937
JP23,IOG_faces_toon_JC,rh,1.64479249846675,1.19168216206336,4.19340339847201,7.4175943408053
JP23,pSTS_faces_toon_JC,rh,0.902139685072003,13.9254682930212,13.7229993504664,20.9351907633407
JP23,ITG_limbs_toon_JC,rh,1.55753810980342,4.9125323602544,9.34497636465294,19.7887807838691
JP23,IPSl_places_toon_JC,rh,-0.0679509760015475,14.6229678770906,8.88630743428473,16.1425649913283
JP23,IPSm_places_toon_JC,rh,0.671676083185318,3.24486629180805,8.06360354622173,8.57225149323906
JP23,pSTS_faces_toon_JC,lh,1.48580181384105,-0.171669615101814,14.7552501308112,21.5732934079892
JP23,ITG_limbs_toon_JC,lh,1.27282842395983,2.63074955372102,7.03576920299851,11.6232695443324
JP23,IPSm_places_toon_JC,lh,0.175802039135701,6.30408995287461,7.94663355535445,7.68360523240189
JP23,MOG_places_toon_JC,lh,0.0984970227372251,6.31401176988191,7.00181668005498,6.89067618377182
JW,IOG_faces_toon_JC,rh,0.431098952858935,3.86385093278886,5.45505852297609,6.20064010321009
JW,pSTS_faces_toon_JC,rh,-6.01209931659797,226.158165306306,12.5208910578712,84.5376465125901
JW,ITG_limbs_toon_JC,rh,0.887987899871191,7.06738458738634,6.64878785999758,13.2387030258644
JW,IPSl_places_toon_JC,rh,0.535187747372581,7.29387797447509,4.77704722686008,9.61592061179774
JW,IPSm_places_toon_JC,rh,0.630130680345316,7.1447823685353,4.4345096793664,10.062682063368
JW,pSTS_faces_toon_JC,lh,-0.629574182158807,43.1655651819489,23.4544121407337,28.8205761917362
JW,IPSl_places_toon_JC,lh,0.510222666283399,8.21759177582154,9.2759805141646,13.0790225840159
JW,IPSm_places_toon_JC,lh,0.402208152776383,5.45006606404863,26.9705114133251,16.1612421803081
JW,MOG_places_toon_JC,lh,0.717394632807811,-1.3042934824843,6.30257780316049,3.2133625719676
KM25,IOG_faces_toon_JC,rh,0.318718009148348,4.51502848476168,4.74969892023931,5.59548718624344
KM25,pSTS_faces_toon_JC,rh,0.528378269876859,5.55521612257185,18.9583587774798,15.0347559507152
KM25,ITG_limbs_toon_JC,rh,-0.360909811242743,30.9750887707495,26.7771689517045,12.9376206086663
KM25,IPSl_places_toon_JC,rh,0.83207718931743,-13.4146042484253,21.8778335860877,2.86671266927643
KM25,pSTS_faces_toon_JC,lh,0.495281473834516,11.623013053711,7.93941131637033,15.5521495649003
KM25,ITG_limbs_toon_JC,lh,0.69556886099771,4.36639359111198,15.05449562885,12.7510149144858
KM25,IPSl_places_toon_JC,lh,-0.801866271020155,7.93832008412904,3.78609309804058,4.86815304339573
KM25,IPSm_places_toon_JC,lh,0.33197319393829,6.87144890454655,6.02697423812749,9.00849974188098
MG,IOG_faces_toon_JC,rh,0.0212083112592453,8.04837830570478,5.29069526219808,8.16928413055062
MG,pSTS_faces_toon_JC,rh,-0.0574154937498102,22.791656405767,9.65493112561855,34.6404551673807
MG,ITG_limbs_toon_JC,rh,1.37416728430916,3.02211750757651,6.65253036741773,12.6399808259254
MG,IPSl_places_toon_JC,rh,0.922940166845071,5.8116138122246,5.41720201692186,10.9883887369342
MG,IPSm_places_toon_JC,rh,0.464891255565888,6.85847155028535,14.4741185164038,13.5513804793903
MG,pSTS_faces_toon_JC,lh,1.66982512398772,-1.04690756439348,16.0120222879466,19.8175122015553
MG,ITG_limbs_toon_JC,lh,0.52541389568996,7.76758866712603,9.04186716077587,13.2464060534741
MG,IPSl_places_toon_JC,lh,0.269630455126256,10.0452903794804,17.2860114739778,11.041783660952
MG,IPSm_places_toon_JC,lh,0.167030366946285,7.95515863441031,7.52673357082848,9.22586384628126
MG,MOG_places_toon_JC,lh,0.702763422189132,4.65862826680171,10.3411375160425,11.9768686437915
MJH25,IOG_faces_toon_JC,rh,1.05035141114695,3.81714285838795,4.74938329578486,9.0080062453149
MJH25,pSTS_faces_toon_JC,rh,-0.420166909877267,16.4597033356558,9.12795649490707,11.1917024892769
MJH25,ITG_limbs_toon_JC,rh,0.569345401151198,6.69515434074124,11.5159162503318,12.9405269312853
MJH25,IPSl_places_toon_JC,rh,0.608931415248519,6.43340711841001,10.2996956167173,12.6973407382075
MJH25,IPSm_places_toon_JC,rh,0.344885186584808,6.00062586342318,12.0564509136912,10.4250604931669
MJH25,IPSl_places_toon_JC,lh,0.425494097093753,5.55049440780459,7.76679977713479,6.95980188623003
MJH25,IPSm_places_toon_JC,lh,0.446766558271976,3.52173977691921,14.9238173718967,10.1816713971557
MJH25,MOG_places_toon_JC,lh,0.423545929415182,5.12284060985353,5.87670942954982,7.85542123260057
MN,IOG_faces_toon_JC,rh,0.579211584137702,3.67290610437439,3.75550815955259,5.08907122569767
MN,pSTS_faces_toon_JC,rh,0.450006900838879,6.62624947421317,13.7698501078674,2.79261279839626
MN,ITG_limbs_toon_JC,rh,0.618280607089675,3.10888067715576,7.07047569746563,7.35358277425889
MN,ITG_limbs_toon_JC,lh,0.702291636202214,3.20865966889443,14.8170824622635,15.8474259333514
MN,MOG_places_toon_JC,lh,0.549714090821957,3.14499171081063,5.7641007727359,6.35894692368285
MW23,IOG_faces_toon_JC,rh,0.624506932108579,4.73859792671827,6.78714838833631,9.78959725239568
MW23,pSTS_faces_toon_JC,rh,0.237902063682037,10.3399775940201,7.25886158213963,7.40469899374083
MW23,ITG_limbs_toon_JC,rh,0.394645590380964,8.30242679961605,10.7765847510188,12.5099503488904
MW23,IPSl_places_toon_JC,rh,0.219845351468041,8.43677332731933,7.71315697537626,13.4241696514301
MW23,pSTS_faces_toon_JC,lh,0.774248799065314,6.30416699041934,12.7404104025829,16.1379528938988
MW23,ITG_limbs_toon_JC,lh,0.0782918457109875,19.5750265581323,21.2148573517094,24.1428926127187
MW23,IPSl_places_toon_JC,lh,0.234317172185183,6.6346752387706,3.76976522155891,7.49453363223596
MW23,IPSm_places_toon_JC,lh,0.24893706539874,4.5131140363731,8.25369793903577,6.53447444449615
MW23,MOG_places_toon_JC,lh,0.377836117566607,2.91064878076774,9.99824040293438,6.61257669987728
MZ23,IOG_faces_toon_JC,rh,1.072173124554,-1.39878222843353,2.53546005520872,0.960621263594554
MZ23,ITG_limbs_toon_JC,rh,0.374790219990789,2.26370593876312,15.4593566874476,8.06671692799939
MZ23,pSTS_faces_toon_JC,lh,0.648613799009287,6.13393576539204,8.20879966716345,11.4628402471596
MZ23,ITG_limbs_toon_JC,lh,2.03174785379798,-10.155586582558,15.8878136115015,22.3687463276418
MZ23,IPSl_places_toon_JC,lh,0.421955028641662,5.01958579242295,5.08185099406507,6.95867259710344
MZ23,MOG_places_toon_JC,lh,0.337257427509686,4.08111016357442,8.48937386725408,7.01114549025543
NAV22,IOG_faces_toon_JC,rh,0.178511904787574,10.969285956223,3.8779402625878,11.5642980265386
NAV22,ITG_limbs_toon_JC,rh,0.584509019381345,9.94549667215429,12.2872481104935,18.1346852904899
NAV22,IPSl_places_toon_JC,rh,0.484525071882661,8.77930719184707,11.6233872620828,12.2241797630014
NAV22,IPSm_places_toon_JC,rh,0.38005657222016,5.87864372498134,18.0872162869581,12.6627570540187
NAV22,pSTS_faces_toon_JC,lh,0.06949090439224,19.6165907334877,22.9529319866175,21.1606796888077
NAV22,ITG_limbs_toon_JC,lh,-9.96916111886135,202.938681608895,10.7332120500309,123.903135916532
NAV22,IPSl_places_toon_JC,lh,0.243689114033733,12.8751164864969,15.7249530702459,16.8865891646555
NAV22,IPSm_places_toon_JC,lh,0.671532339537784,1.03201716243601,16.1115825989724,12.3176905206047
NAV22,MOG_places_toon_JC,lh,0.572177339058918,4.18363042357536,12.3347931499209,13.6213335325795
NC24,IOG_faces_toon_JC,rh,0.486872626994003,6.03796410733808,15.2983154534534,13.2413688679554
NC24,pSTS_faces_toon_JC,rh,0.0485996027726557,17.5854510457513,9.16982930209101,2.01295693403882
NC24,ITG_limbs_toon_JC,rh,-0.0770000815729403,14.4232061279174,6.23139307732808,15.5606791990814
NC24,IPSl_places_toon_JC,rh,0.115828312971151,10.4656663591358,8.20517637453998,11.3260537887587
NC24,pSTS_faces_toon_JC,lh,0.388590889400814,10.9704911852681,12.4272823677339,12.5582587000337
NC24,ITG_limbs_toon_JC,lh,0.398176647617946,8.42061506208335,15.817799284621,16.3925377336246
NC24,IPSl_places_toon_JC,lh,0.4267795754151,5.73532088847831,13.4340325190303,11.5657966921911
NC24,IPSm_places_toon_JC,lh,0.291829036071488,5.93083067329346,15.0301899428807,10.3819735539974
NC24,MOG_places_toon_JC,lh,0.4578429851736,2.63318868069429,9.11071179208544,6.60455259488197
SP,IOG_faces_toon_JC,rh,0.97573434632281,3.01381110134468,5.05855721385795,7.83925597353325
SP,pSTS_faces_toon_JC,rh,0.432309643117425,9.89294848847331,15.1750619906098,15.3854313722126
SP,ITG_limbs_toon_JC,rh,0.832816711557722,7.53937635761551,10.2658610458361,16.0303667482961
SP,IPSl_places_toon_JC,rh,0.381946895584146,6.40965850728628,8.37859959970175,7.26913034602458
SP,IPSm_places_toon_JC,rh,0.461554560886104,2.90992429014266,8.30689985722729,6.76835068698291
SP,pSTS_faces_toon_JC,lh,0.289257829177883,14.4272241983248,7.27291881290707,14.3905367562652
SP,ITG_limbs_toon_JC,lh,0.730456624151589,10.0408428375009,14.6745278662734,13.7331840240862
SP,IPSl_places_toon_JC,lh,0.202779526205602,7.04216125789191,9.45746622990588,7.08365272698995
SP,IPSm_places_toon_JC,lh,0.307803671677586,4.43592545239762,28.5725627994543,13.2185987189837
SP,MOG_places_toon_JC,lh,0.325832158922213,5.63835234572327,10.1816098093754,9.298801380347
ST25,IOG_faces_toon_JC,rh,0.781472903534572,2.09699501962265,5.80841724285731,6.28312316406308
ST25,ITG_limbs_toon_JC,rh,0.527244826515855,6.69157303143528,15.4399033933597,19.4113621164709
ST25,IPSl_places_toon_JC,rh,0.224892049740631,6.94684670764706,6.91187929042422,7.07186100556201
ST25,IPSm_places_toon_JC,rh,-0.24343317821852,11.0701214144044,11.6179138758466,8.31177288012833
ST25,pSTS_faces_toon_JC,lh,0.277310838466575,11.0471625445683,24.2421797497134,13.0526272650788
ST25,ITG_limbs_toon_JC,lh,0.919243635185219,4.61097513448113,11.6885030017209,14.0800252866412
ST25,IPSl_places_toon_JC,lh,0.740448364604396,2.99158417084435,6.39296839760728,5.03135954235563
ST25,IPSm_places_toon_JC,lh,0.273420074930583,4.59534322501205,14.3348697029672,8.5375940079632
ST25,MOG_places_toon_JC,lh,0.542909978235679,1.47571216004424,7.90645357628144,5.88768600460434
TH,IOG_faces_toon_JC,rh,0.972913478948539,1.48561537956805,4.03276628078888,5.07860230522617
TH,pSTS_faces_toon_JC,rh,0.07415689890704,20.1501551566513,18.3178973531908,17.3071427418178
TH,ITG_limbs_toon_JC,rh,0.227262350545058,7.33860020624615,15.2518970359208,11.3238357966261
TH,IPSl_places_toon_JC,rh,0.326861064880113,6.86795068946718,9.1044582995096,9.85178520070226
TH,IPSm_places_toon_JC,rh,0.325865710895611,4.6183445010154,7.15843906347939,6.92328838827697
TH,ITG_limbs_toon_JC,lh,3.88948107547259,25.8555449852232,16.1925632740292,13.8959242171098
TH,IPSl_places_toon_JC,lh,0.632144084444998,4.21324708941096,9.56560362823565,14.9486034477088
TH,IPSm_places_toon_JC,lh,0.343579221820294,5.93811216314935,10.3407097504397,9.9533304228501
TH,MOG_places_toon_JC,lh,0.626548289269414,4.51753419963521,2.96137545827939,6.41384641001266
TL24,IOG_faces_toon_JC,rh,0.684893019412923,5.83876203951412,5.14055075763389,8.23099029386122
TL24,ITG_limbs_toon_JC,rh,0.381633620237977,12.3054008594156,13.0486155750881,16.9017430495198
TL24,IPSl_places_toon_JC,rh,0.158705026449866,13.0910222250357,8.67327890614545,14.9260407176995
TL24,ITG_limbs_toon_JC,lh,0.537267854055734,6.00231503749258,17.5644771982417,14.3702903378992
TL24,IPSl_places_toon_JC,lh,0.524069833481627,4.90167974024867,26.9310362183296,16.9159109952204
TL24,IPSm_places_toon_JC,lh,0.961694802989958,-16.0163965541936,21.2080093130312,4.63783212065341
TL24,MOG_places_toon_JC,lh,0.427175428229387,6.07167585107364,8.53843357701419,9.75466173656958
